text1,text2,label
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Central limit theorem,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Bell curve due to normal distribution and similar conditions for every experiment,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",That just looks like the average curve of results.,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Natural statistical variation that arises from taking measurements so there is some spread.,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.","The shape is the normal distribution, it is expected to occur in a series of random trials",0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Uncorrelated errors,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Histogram position axis too tight,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Experimental error,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Measurement Error,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Random Error,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Uncertainty in measurements ,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",small variation in trials,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",inconsistent measurements,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Variability,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",How far the ball went off the table,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Taking multiple measurements,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",fewer students are measuring 'd' at lesser or greater distances.,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",relative error between each measurement.,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",The distance is what is causing the variation of values ,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",The distance was different for each student ,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Outlier on left gives slight left skew,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",There is an outlier meaning a student's data isn't as close to everyone elses.,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Systematic Errors cause slight right skew,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Spread reveals uncertainty in measurement,0.0
"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",Bias in data,0.0
